generation,fitness,nb_evals
6405,981.7,12810.0
6406,981.7,12812.0
6407,981.7,12814.0
6408,981.7,12816.0
6409,981.7,12818.0
6410,981.7,12820.0
6411,981.7,12822.0
6412,981.7,12824.0
6413,981.8,12826.0
6414,981.8,12828.0
6415,981.9,12830.0
6416,981.9,12832.0
6417,981.9,12834.0
6418,982.0,12836.0
6419,982.0,12838.0
6420,982.0,12840.0
6421,982.0,12842.0
6422,982.0,12844.0
6423,982.0,12846.0
6424,982.0,12848.0
6425,982.0,12850.0
6426,982.0,12852.0
6427,982.0,12854.0
6428,982.1,12856.0
6429,982.2,12858.0
6430,982.2,12860.0
6431,982.2,12862.0
6432,982.2,12864.0
6433,982.2,12866.0
6434,982.4,12868.0
6435,982.4,12870.0
6436,982.4,12872.0
6437,982.4,12874.0
6438,982.4,12876.0
6439,982.4,12878.0
6440,982.4,12880.0
6441,982.5,12882.0
6442,982.5,12884.0
6443,982.5,12886.0
6444,982.5,12888.0
6445,982.5,12890.0
6446,982.5,12892.0
6447,982.5,12894.0
6448,982.5,12896.0
6449,982.5,12898.0
6450,982.5,12900.0
6451,982.5,12902.0
6452,982.5,12904.0
6453,982.5,12906.0
6454,982.5,12908.0
6455,982.5,12910.0
6456,982.6,12912.0
6457,982.6,12914.0
6458,982.6,12916.0
6459,982.6,12918.0
6460,982.6,12920.0
6461,982.6,12922.0
6462,982.6,12924.0
6463,982.6,12926.0
6464,982.7,12928.0
6465,982.7,12930.0
6466,982.8,12932.0
6467,982.8,12934.0
6468,982.8,12936.0
6469,982.8,12938.0
6470,982.8,12940.0
6471,982.8,12942.0
6472,982.8,12944.0
6473,982.8,12946.0
6474,982.9,12948.0
6475,982.9,12950.0
6476,982.9,12952.0
6477,982.9,12954.0
6478,982.9,12956.0
6479,982.9,12958.0
6480,982.9,12960.0
6481,982.9,12962.0
6482,982.9,12964.0
6483,982.9,12966.0
6484,982.9,12968.0
6485,982.9,12970.0
6486,982.9,12972.0
6487,982.9,12974.0
6488,982.9,12976.0
6489,982.9,12978.0
6490,982.9,12980.0
6491,982.9,12982.0
6492,982.9,12984.0
6493,982.9,12986.0
6494,982.9,12988.0
6495,982.9,12990.0
6496,982.9,12992.0
6497,982.9,12994.0
6498,982.9,12996.0
6499,982.9,12998.0
6500,982.9,13000.0
6501,982.9,13002.0
6502,982.9,13004.0
6503,983.0,13006.0
6504,983.0,13008.0
6505,983.0,13010.0
6506,983.0,13012.0
6507,983.0,13014.0
6508,983.0,13016.0
6509,983.0,13018.0
6510,983.0,13020.0
6511,983.0,13022.0
6512,983.0,13024.0
6513,983.1,13026.0
6514,983.1,13028.0
6515,983.1,13030.0
6516,983.1,13032.0
6517,983.1,13034.0
6518,983.1,13036.0
6519,983.1,13038.0
6520,983.1,13040.0
6521,983.1,13042.0
6522,983.1,13044.0
6523,983.1,13046.0
6524,983.1,13048.0
6525,983.1,13050.0
6526,983.1,13052.0
6527,983.1,13054.0
6528,983.1,13056.0
6529,983.1,13058.0
6530,983.1,13060.0
6531,983.1,13062.0
6532,983.1,13064.0
6533,983.1,13066.0
6534,983.1,13068.0
6535,983.1,13070.0
6536,983.2,13072.0
6537,983.2,13074.0
6538,983.2,13076.0
6539,983.2,13078.0
6540,983.3,13080.0
6541,983.4,13082.0
6542,983.4,13084.0
6543,983.4,13086.0
6544,983.4,13088.0
6545,983.4,13090.0
6546,983.5,13092.0
6547,983.5,13094.0
6548,983.5,13096.0
6549,983.5,13098.0
6550,983.5,13100.0
6551,983.5,13102.0
6552,983.5,13104.0
6553,983.5,13106.0
6554,983.5,13108.0
6555,983.5,13110.0
6556,983.5,13112.0
6557,983.5,13114.0
6558,983.5,13116.0
6559,983.5,13118.0
6560,983.5,13120.0
6561,983.5,13122.0
6562,983.7,13124.0
6563,983.7,13126.0
6564,983.7,13128.0
6565,983.9,13130.0
6566,983.9,13132.0
6567,983.9,13134.0
6568,983.9,13136.0
6569,983.9,13138.0
6570,983.9,13140.0
6571,983.9,13142.0
6572,983.9,13144.0
6573,983.9,13146.0
6574,983.9,13148.0
6575,984.0,13150.0
6576,984.1,13152.0
6577,984.1,13154.0
6578,984.2,13156.0
6579,984.2,13158.0
6580,984.2,13160.0
6581,984.2,13162.0
6582,984.3,13164.0
6583,984.3,13166.0
6584,984.3,13168.0
6585,984.3,13170.0
6586,984.4,13172.0
6587,984.4,13174.0
6588,984.4,13176.0
6589,984.5,13178.0
6590,984.5,13180.0
6591,984.6,13182.0
6592,984.6,13184.0
6593,984.6,13186.0
6594,984.6,13188.0
6595,984.6,13190.0
6596,984.6,13192.0
6597,984.6,13194.0
6598,984.6,13196.0
6599,984.6,13198.0
6600,984.6,13200.0
6601,984.6,13202.0
6602,984.6,13204.0
6603,984.6,13206.0
6604,984.7,13208.0
6605,984.7,13210.0
6606,984.7,13212.0
6607,984.7,13214.0
6608,984.7,13216.0
6609,984.7,13218.0
6610,984.7,13220.0
6611,984.7,13222.0
6612,984.8,13224.0
6613,984.8,13226.0
6614,984.9,13228.0
6615,984.9,13230.0
6616,984.9,13232.0
6617,984.9,13234.0
6618,984.9,13236.0
6619,984.9,13238.0
6620,984.9,13240.0
6621,985.0,13242.0
6622,985.0,13244.0
6623,985.0,13246.0
6624,985.0,13248.0
6625,985.0,13250.0
6626,985.0,13252.0
6627,985.0,13254.0
6628,985.0,13256.0
6629,985.0,13258.0
6630,985.1,13260.0
6631,985.2,13262.0
6632,985.2,13264.0
6633,985.2,13266.0
6634,985.2,13268.0
6635,985.2,13270.0
6636,985.2,13272.0
6637,985.2,13274.0
6638,985.2,13276.0
6639,985.2,13278.0
6640,985.2,13280.0
6641,985.2,13282.0
6642,985.2,13284.0
6643,985.3,13286.0
6644,985.4,13288.0
6645,985.4,13290.0
6646,985.4,13292.0
6647,985.4,13294.0
6648,985.5,13296.0
6649,985.5,13298.0
6650,985.5,13300.0
6651,985.5,13302.0
6652,985.5,13304.0
6653,985.5,13306.0
6654,985.5,13308.0
6655,985.5,13310.0
6656,985.5,13312.0
6657,985.5,13314.0
6658,985.5,13316.0
6659,985.5,13318.0
6660,985.5,13320.0
6661,985.5,13322.0
6662,985.5,13324.0
6663,985.5,13326.0
6664,985.5,13328.0
6665,985.5,13330.0
6666,985.5,13332.0
6667,985.5,13334.0
6668,985.6,13336.0
6669,985.6,13338.0
6670,985.6,13340.0
6671,985.6,13342.0
6672,985.6,13344.0
6673,985.6,13346.0
6674,985.6,13348.0
6675,985.6,13350.0
6676,985.7,13352.0
6677,985.7,13354.0
6678,985.7,13356.0
6679,985.7,13358.0
6680,985.8,13360.0
6681,985.8,13362.0
6682,985.8,13364.0
6683,985.8,13366.0
6684,985.8,13368.0
6685,985.8,13370.0
6686,985.8,13372.0
6687,985.9,13374.0
6688,986.0,13376.0
6689,986.0,13378.0
6690,986.0,13380.0
6691,986.0,13382.0
6692,986.1,13384.0
6693,986.1,13386.0
6694,986.1,13388.0
6695,986.2,13390.0
6696,986.2,13392.0
6697,986.2,13394.0
6698,986.2,13396.0
6699,986.2,13398.0
6700,986.2,13400.0
6701,986.2,13402.0
6702,986.2,13404.0
6703,986.2,13406.0
6704,986.2,13408.0
6705,986.2,13410.0
6706,986.2,13412.0
6707,986.2,13414.0
6708,986.2,13416.0
6709,986.2,13418.0
6710,986.2,13420.0
6711,986.2,13422.0
6712,986.2,13424.0
6713,986.2,13426.0
6714,986.3,13428.0
6715,986.4,13430.0
6716,986.5,13432.0
6717,986.5,13434.0
6718,986.5,13436.0
6719,986.6,13438.0
6720,986.6,13440.0
6721,986.6,13442.0
6722,986.6,13444.0
6723,986.6,13446.0
6724,986.6,13448.0
6725,986.7,13450.0
6726,986.7,13452.0
6727,986.7,13454.0
6728,986.7,13456.0
6729,986.7,13458.0
6730,986.7,13460.0
6731,986.7,13462.0
6732,986.7,13464.0
6733,986.8,13466.0
6734,986.8,13468.0
6735,986.9,13470.0
6736,986.9,13472.0
6737,986.9,13474.0
6738,986.9,13476.0
6739,986.9,13478.0
6740,986.9,13480.0
6741,986.9,13482.0
6742,986.9,13484.0
6743,987.0,13486.0
6744,987.0,13488.0
6745,987.0,13490.0
6746,987.0,13492.0
6747,987.0,13494.0
6748,987.0,13496.0
6749,987.0,13498.0
6750,987.0,13500.0
6751,987.0,13502.0
6752,987.0,13504.0
6753,987.0,13506.0
6754,987.0,13508.0
6755,987.0,13510.0
6756,987.0,13512.0
6757,987.0,13514.0
6758,987.0,13516.0
6759,987.1,13518.0
6760,987.1,13520.0
6761,987.1,13522.0
6762,987.1,13524.0
6763,987.1,13526.0
6764,987.1,13528.0
6765,987.1,13530.0
6766,987.1,13532.0
6767,987.1,13534.0
6768,987.1,13536.0
6769,987.1,13538.0
6770,987.1,13540.0
6771,987.1,13542.0
6772,987.2,13544.0
6773,987.2,13546.0
6774,987.2,13548.0
6775,987.2,13550.0
6776,987.3,13552.0
6777,987.3,13554.0
6778,987.3,13556.0
6779,987.3,13558.0
6780,987.3,13560.0
6781,987.3,13562.0
6782,987.3,13564.0
6783,987.3,13566.0
6784,987.3,13568.0
6785,987.3,13570.0
6786,987.3,13572.0
6787,987.4,13574.0
6788,987.4,13576.0
6789,987.4,13578.0
6790,987.4,13580.0
6791,987.4,13582.0
6792,987.4,13584.0
6793,987.4,13586.0
6794,987.4,13588.0
6795,987.4,13590.0
6796,987.4,13592.0
6797,987.4,13594.0
6798,987.4,13596.0
6799,987.4,13598.0
6800,987.4,13600.0
6801,987.4,13602.0
6802,987.4,13604.0
6803,987.4,13606.0
6804,987.4,13608.0
6805,987.4,13610.0
6806,987.4,13612.0
6807,987.4,13614.0
6808,987.4,13616.0
6809,987.4,13618.0
6810,987.4,13620.0
6811,987.4,13622.0
6812,987.4,13624.0
6813,987.4,13626.0
6814,987.4,13628.0
6815,987.4,13630.0
6816,987.4,13632.0
6817,987.4,13634.0
6818,987.4,13636.0
6819,987.5,13638.0
6820,987.5,13640.0
6821,987.5,13642.0
6822,987.6,13644.0
6823,987.6,13646.0
6824,987.6,13648.0
6825,987.6,13650.0
6826,987.6,13652.0
6827,987.6,13654.0
6828,987.6,13656.0
6829,987.6,13658.0
6830,987.6,13660.0
6831,987.6,13662.0
6832,987.6,13664.0
6833,987.6,13666.0
6834,987.6,13668.0
6835,987.6,13670.0
6836,987.6,13672.0
6837,987.6,13674.0
6838,987.6,13676.0
6839,987.6,13678.0
6840,987.6,13680.0
6841,987.6,13682.0
6842,987.6,13684.0
6843,987.6,13686.0
6844,987.7,13688.0
6845,987.7,13690.0
6846,987.7,13692.0
6847,987.7,13694.0
6848,987.7,13696.0
6849,987.7,13698.0
6850,987.7,13700.0
6851,987.7,13702.0
6852,987.7,13704.0
6853,987.8,13706.0
6854,987.8,13708.0
6855,987.8,13710.0
6856,987.8,13712.0
6857,987.8,13714.0
6858,987.9,13716.0
6859,987.9,13718.0
6860,987.9,13720.0
6861,987.9,13722.0
6862,987.9,13724.0
6863,987.9,13726.0
6864,987.9,13728.0
6865,987.9,13730.0
6866,987.9,13732.0
6867,987.9,13734.0
6868,987.9,13736.0
6869,987.9,13738.0
6870,988.0,13740.0
6871,988.0,13742.0
6872,988.0,13744.0
6873,988.0,13746.0
6874,988.0,13748.0
6875,988.0,13750.0
6876,988.0,13752.0
6877,988.0,13754.0
6878,988.0,13756.0
6879,988.1,13758.0
6880,988.1,13760.0
6881,988.2,13762.0
6882,988.2,13764.0
6883,988.2,13766.0
6884,988.2,13768.0
6885,988.2,13770.0
6886,988.2,13772.0
6887,988.3,13774.0
6888,988.3,13776.0
6889,988.3,13778.0
6890,988.3,13780.0
6891,988.3,13782.0
6892,988.3,13784.0
6893,988.4,13786.0
6894,988.4,13788.0
6895,988.4,13790.0
6896,988.4,13792.0
6897,988.4,13794.0
6898,988.5,13796.0
6899,988.5,13798.0
6900,988.5,13800.0
6901,988.5,13802.0
6902,988.5,13804.0
6903,988.6,13806.0
6904,988.6,13808.0
6905,988.6,13810.0
6906,988.6,13812.0
6907,988.6,13814.0
6908,988.8,13816.0
6909,988.8,13818.0
6910,988.8,13820.0
6911,988.8,13822.0
6912,988.8,13824.0
6913,988.8,13826.0
6914,988.8,13828.0
6915,988.8,13830.0
6916,988.8,13832.0
6917,988.8,13834.0
6918,988.8,13836.0
6919,988.8,13838.0
6920,988.8,13840.0
6921,988.8,13842.0
6922,988.8,13844.0
6923,988.8,13846.0
6924,988.8,13848.0
6925,988.8,13850.0
6926,988.8,13852.0
6927,988.8,13854.0
6928,988.8,13856.0
6929,988.8,13858.0
6930,988.8,13860.0
6931,988.8,13862.0
6932,988.8,13864.0
6933,988.8,13866.0
6934,988.8,13868.0
6935,988.8,13870.0
6936,988.8,13872.0
6937,988.8,13874.0
6938,988.8,13876.0
6939,988.8,13878.0
6940,988.8,13880.0
6941,988.8,13882.0
6942,988.8,13884.0
6943,988.8,13886.0
6944,988.8,13888.0
6945,988.8,13890.0
6946,988.8,13892.0
6947,988.9,13894.0
6948,988.9,13896.0
6949,988.9,13898.0
6950,988.9,13900.0
6951,988.9,13902.0
6952,988.9,13904.0
6953,988.9,13906.0
6954,989.0,13908.0
6955,989.0,13910.0
6956,989.0,13912.0
6957,989.0,13914.0
6958,989.0,13916.0
6959,989.1,13918.0
6960,989.1,13920.0
6961,989.1,13922.0
6962,989.1,13924.0
6963,989.1,13926.0
6964,989.1,13928.0
6965,989.1,13930.0
6966,989.1,13932.0
6967,989.1,13934.0
6968,989.1,13936.0
6969,989.1,13938.0
6970,989.1,13940.0
6971,989.1,13942.0
6972,989.2,13944.0
6973,989.2,13946.0
6974,989.2,13948.0
6975,989.3,13950.0
6976,989.3,13952.0
6977,989.3,13954.0
6978,989.3,13956.0
6979,989.3,13958.0
6980,989.3,13960.0
6981,989.3,13962.0
6982,989.3,13964.0
6983,989.4,13966.0
6984,989.4,13968.0
6985,989.5,13970.0
6986,989.5,13972.0
6987,989.5,13974.0
6988,989.5,13976.0
6989,989.5,13978.0
6990,989.5,13980.0
6991,989.5,13982.0
6992,989.5,13984.0
6993,989.5,13986.0
6994,989.5,13988.0
6995,989.5,13990.0
6996,989.5,13992.0
6997,989.5,13994.0
6998,989.6,13996.0
6999,989.6,13998.0
7000,989.6,14000.0
7001,989.6,14002.0
7002,989.6,14004.0
7003,989.6,14006.0
7004,989.6,14008.0
7005,989.6,14010.0
7006,989.6,14012.0
7007,989.6,14014.0
7008,989.6,14016.0
7009,989.6,14018.0
7010,989.6,14020.0
7011,989.6,14022.0
7012,989.6,14024.0
7013,989.6,14026.0
7014,989.6,14028.0
7015,989.6,14030.0
7016,989.6,14032.0
7017,989.7,14034.0
7018,989.7,14036.0
7019,989.7,14038.0
7020,989.7,14040.0
7021,989.7,14042.0
7022,989.7,14044.0
7023,989.7,14046.0
7024,989.7,14048.0
7025,989.7,14050.0
7026,989.7,14052.0
7027,989.7,14054.0
7028,989.7,14056.0
7029,989.7,14058.0
7030,989.7,14060.0
7031,989.7,14062.0
7032,989.7,14064.0
7033,989.7,14066.0
7034,989.7,14068.0
7035,989.7,14070.0
7036,989.7,14072.0
7037,989.7,14074.0
7038,989.7,14076.0
7039,989.7,14078.0
7040,989.7,14080.0
7041,989.7,14082.0
7042,989.7,14084.0
7043,989.7,14086.0
7044,989.7,14088.0
7045,989.7,14090.0
7046,989.7,14092.0
7047,989.7,14094.0
7048,989.7,14096.0
7049,989.7,14098.0
7050,989.7,14100.0
7051,989.7,14102.0
7052,989.7,14104.0
7053,989.9,14106.0
7054,989.9,14108.0
7055,989.9,14110.0
7056,989.9,14112.0
7057,989.9,14114.0
7058,989.9,14116.0
7059,989.9,14118.0
7060,989.9,14120.0
7061,989.9,14122.0
7062,989.9,14124.0
7063,989.9,14126.0
7064,989.9,14128.0
7065,989.9,14130.0
7066,989.9,14132.0
7067,989.9,14134.0
7068,989.9,14136.0
7069,989.9,14138.0
7070,989.9,14140.0
7071,989.9,14142.0
7072,990.0,14144.0
7073,990.0,14146.0
7074,990.1,14148.0
7075,990.1,14150.0
7076,990.1,14152.0
7077,990.1,14154.0
7078,990.1,14156.0
7079,990.1,14158.0
7080,990.1,14160.0
7081,990.1,14162.0
7082,990.1,14164.0
7083,990.1,14166.0
7084,990.1,14168.0
7085,990.1,14170.0
7086,990.1,14172.0
7087,990.1,14174.0
7088,990.1,14176.0
7089,990.1,14178.0
7090,990.1,14180.0
7091,990.2,14182.0
7092,990.2,14184.0
7093,990.4,14186.0
7094,990.4,14188.0
7095,990.4,14190.0
7096,990.4,14192.0
7097,990.4,14194.0
7098,990.4,14196.0
7099,990.4,14198.0
7100,990.4,14200.0
7101,990.4,14202.0
7102,990.4,14204.0
7103,990.4,14206.0
7104,990.4,14208.0
7105,990.4,14210.0
7106,990.4,14212.0
7107,990.4,14214.0
7108,990.4,14216.0
7109,990.4,14218.0
7110,990.4,14220.0
7111,990.4,14222.0
7112,990.4,14224.0
7113,990.4,14226.0
7114,990.4,14228.0
7115,990.4,14230.0
7116,990.4,14232.0
7117,990.4,14234.0
7118,990.4,14236.0
7119,990.4,14238.0
7120,990.6,14240.0
7121,990.6,14242.0
7122,990.6,14244.0
7123,990.6,14246.0
7124,990.6,14248.0
7125,990.6,14250.0
7126,990.6,14252.0
7127,990.7,14254.0
7128,990.8,14256.0
7129,990.8,14258.0
7130,990.8,14260.0
7131,990.8,14262.0
7132,990.9,14264.0
7133,990.9,14266.0
7134,990.9,14268.0
7135,990.9,14270.0
7136,990.9,14272.0
7137,990.9,14274.0
7138,990.9,14276.0
7139,990.9,14278.0
7140,990.9,14280.0
7141,990.9,14282.0
7142,990.9,14284.0
7143,990.9,14286.0
7144,990.9,14288.0
7145,990.9,14290.0
7146,990.9,14292.0
7147,990.9,14294.0
7148,990.9,14296.0
7149,990.9,14298.0
7150,990.9,14300.0
7151,990.9,14302.0
7152,990.9,14304.0
7153,990.9,14306.0
7154,990.9,14308.0
7155,990.9,14310.0
7156,990.9,14312.0
7157,990.9,14314.0
7158,990.9,14316.0
7159,990.9,14318.0
7160,991.0,14320.0
7161,991.0,14322.0
7162,991.0,14324.0
7163,991.0,14326.0
7164,991.0,14328.0
7165,991.0,14330.0
7166,991.1,14332.0
7167,991.1,14334.0
7168,991.1,14336.0
7169,991.1,14338.0
7170,991.1,14340.0
7171,991.1,14342.0
7172,991.1,14344.0
7173,991.1,14346.0
7174,991.1,14348.0
7175,991.1,14350.0
7176,991.1,14352.0
7177,991.1,14354.0
7178,991.1,14356.0
7179,991.1,14358.0
7180,991.1,14360.0
7181,991.1,14362.0
7182,991.1,14364.0
7183,991.1,14366.0
7184,991.1,14368.0
7185,991.1,14370.0
7186,991.1,14372.0
7187,991.1,14374.0
7188,991.1,14376.0
7189,991.1,14378.0
7190,991.1,14380.0
7191,991.1,14382.0
7192,991.1,14384.0
7193,991.1,14386.0
7194,991.1,14388.0
7195,991.1,14390.0
7196,991.1,14392.0
7197,991.1,14394.0
7198,991.1,14396.0
7199,991.1,14398.0
7200,991.1,14400.0
7201,991.1,14402.0
7202,991.1,14404.0
7203,991.1,14406.0
7204,991.1,14408.0
7205,991.2,14410.0
7206,991.2,14412.0
7207,991.2,14414.0
7208,991.2,14416.0
7209,991.2,14418.0
7210,991.2,14420.0
7211,991.2,14422.0
7212,991.2,14424.0
7213,991.2,14426.0
7214,991.2,14428.0
7215,991.2,14430.0
7216,991.2,14432.0
7217,991.2,14434.0
7218,991.2,14436.0
7219,991.2,14438.0
7220,991.2,14440.0
7221,991.2,14442.0
7222,991.2,14444.0
7223,991.2,14446.0
7224,991.2,14448.0
7225,991.2,14450.0
7226,991.2,14452.0
7227,991.2,14454.0
7228,991.2,14456.0
7229,991.2,14458.0
7230,991.2,14460.0
7231,991.2,14462.0
7232,991.3,14464.0
7233,991.3,14466.0
7234,991.3,14468.0
7235,991.3,14470.0
7236,991.3,14472.0
7237,991.3,14474.0
7238,991.3,14476.0
7239,991.3,14478.0
7240,991.3,14480.0
7241,991.3,14482.0
7242,991.3,14484.0
7243,991.3,14486.0
7244,991.4,14488.0
7245,991.4,14490.0
7246,991.4,14492.0
7247,991.4,14494.0
7248,991.4,14496.0
7249,991.4,14498.0
7250,991.4,14500.0
7251,991.4,14502.0
7252,991.4,14504.0
7253,991.4,14506.0
7254,991.4,14508.0
7255,991.5,14510.0
7256,991.5,14512.0
7257,991.5,14514.0
7258,991.5,14516.0
7259,991.5,14518.0
7260,991.5,14520.0
7261,991.5,14522.0
7262,991.5,14524.0
7263,991.5,14526.0
7264,991.5,14528.0
7265,991.5,14530.0
7266,991.5,14532.0
7267,991.5,14534.0
7268,991.5,14536.0
7269,991.5,14538.0
7270,991.5,14540.0
7271,991.5,14542.0
7272,991.5,14544.0
7273,991.5,14546.0
7274,991.5,14548.0
7275,991.5,14550.0
7276,991.5,14552.0
7277,991.5,14554.0
7278,991.5,14556.0
7279,991.5,14558.0
7280,991.5,14560.0
7281,991.5,14562.0
7282,991.5,14564.0
7283,991.5,14566.0
7284,991.5,14568.0
7285,991.5,14570.0
7286,991.5,14572.0
7287,991.5,14574.0
7288,991.5,14576.0
7289,991.5,14578.0
7290,991.5,14580.0
7291,991.5,14582.0
7292,991.5,14584.0
7293,991.5,14586.0
7294,991.6,14588.0
7295,991.7,14590.0
7296,991.7,14592.0
7297,991.7,14594.0
7298,991.7,14596.0
7299,991.7,14598.0
7300,991.8,14600.0
7301,991.9,14602.0
7302,991.9,14604.0
7303,991.9,14606.0
7304,991.9,14608.0
7305,991.9,14610.0
7306,991.9,14612.0
7307,991.9,14614.0
7308,991.9,14616.0
7309,991.9,14618.0
7310,991.9,14620.0
7311,991.9,14622.0
7312,991.9,14624.0
7313,991.9,14626.0
7314,991.9,14628.0
7315,991.9,14630.0
7316,991.9,14632.0
7317,992.0,14634.0
7318,992.0,14636.0
7319,992.1,14638.0
7320,992.1,14640.0
7321,992.1,14642.0
7322,992.1,14644.0
7323,992.2,14646.0
7324,992.2,14648.0
7325,992.2,14650.0
7326,992.2,14652.0
7327,992.2,14654.0
7328,992.2,14656.0
7329,992.2,14658.0
7330,992.2,14660.0
7331,992.2,14662.0
7332,992.2,14664.0
7333,992.2,14666.0
7334,992.2,14668.0
7335,992.2,14670.0
7336,992.2,14672.0
7337,992.2,14674.0
7338,992.2,14676.0
7339,992.3,14678.0
7340,992.3,14680.0
7341,992.3,14682.0
7342,992.3,14684.0
7343,992.3,14686.0
7344,992.3,14688.0
7345,992.3,14690.0
7346,992.3,14692.0
7347,992.3,14694.0
7348,992.3,14696.0
7349,992.3,14698.0
7350,992.3,14700.0
7351,992.3,14702.0
7352,992.3,14704.0
7353,992.3,14706.0
7354,992.3,14708.0
7355,992.3,14710.0
7356,992.3,14712.0
7357,992.3,14714.0
7358,992.3,14716.0
7359,992.3,14718.0
7360,992.3,14720.0
7361,992.3,14722.0
7362,992.3,14724.0
7363,992.3,14726.0
7364,992.3,14728.0
7365,992.3,14730.0
7366,992.3,14732.0
7367,992.3,14734.0
7368,992.3,14736.0
7369,992.3,14738.0
7370,992.3,14740.0
7371,992.3,14742.0
7372,992.3,14744.0
7373,992.3,14746.0
7374,992.3,14748.0
7375,992.3,14750.0
7376,992.3,14752.0
7377,992.3,14754.0
7378,992.3,14756.0
7379,992.3,14758.0
7380,992.3,14760.0
7381,992.3,14762.0
7382,992.3,14764.0
7383,992.3,14766.0
7384,992.3,14768.0
7385,992.3,14770.0
7386,992.3,14772.0
7387,992.3,14774.0
7388,992.3,14776.0
7389,992.3,14778.0
7390,992.3,14780.0
7391,992.3,14782.0
7392,992.3,14784.0
7393,992.3,14786.0
7394,992.3,14788.0
7395,992.3,14790.0
7396,992.3,14792.0
7397,992.4,14794.0
7398,992.4,14796.0
7399,992.4,14798.0
7400,992.5,14800.0
7401,992.5,14802.0
7402,992.5,14804.0
7403,992.5,14806.0
7404,992.5,14808.0
7405,992.5,14810.0
7406,992.5,14812.0
7407,992.5,14814.0
7408,992.5,14816.0
7409,992.5,14818.0
7410,992.6,14820.0
7411,992.6,14822.0
7412,992.6,14824.0
7413,992.6,14826.0
7414,992.6,14828.0
7415,992.6,14830.0
7416,992.6,14832.0
7417,992.6,14834.0
7418,992.7,14836.0
7419,992.7,14838.0
7420,992.7,14840.0
7421,992.7,14842.0
7422,992.7,14844.0
7423,992.7,14846.0
7424,992.7,14848.0
7425,992.8,14850.0
7426,992.8,14852.0
7427,992.8,14854.0
7428,992.8,14856.0
7429,992.8,14858.0
7430,992.8,14860.0
7431,992.8,14862.0
7432,992.8,14864.0
7433,992.8,14866.0
7434,992.8,14868.0
7435,992.8,14870.0
7436,992.8,14872.0
7437,992.9,14874.0
7438,992.9,14876.0
7439,992.9,14878.0
7440,992.9,14880.0
7441,992.9,14882.0
7442,992.9,14884.0
7443,992.9,14886.0
7444,992.9,14888.0
7445,992.9,14890.0
7446,992.9,14892.0
7447,992.9,14894.0
7448,993.0,14896.0
7449,993.0,14898.0
7450,993.0,14900.0
7451,993.0,14902.0
7452,993.0,14904.0
7453,993.1,14906.0
7454,993.1,14908.0
7455,993.1,14910.0
7456,993.1,14912.0
7457,993.2,14914.0
7458,993.2,14916.0
7459,993.2,14918.0
7460,993.2,14920.0
7461,993.2,14922.0
7462,993.2,14924.0
7463,993.2,14926.0
7464,993.3,14928.0
7465,993.3,14930.0
7466,993.3,14932.0
7467,993.3,14934.0
7468,993.3,14936.0
7469,993.3,14938.0
7470,993.3,14940.0
7471,993.3,14942.0
7472,993.3,14944.0
7473,993.3,14946.0
7474,993.3,14948.0
7475,993.3,14950.0
7476,993.3,14952.0
7477,993.3,14954.0
7478,993.3,14956.0
7479,993.3,14958.0
7480,993.3,14960.0
7481,993.3,14962.0
7482,993.3,14964.0
7483,993.4,14966.0
7484,993.4,14968.0
7485,993.4,14970.0
7486,993.4,14972.0
7487,993.4,14974.0
7488,993.4,14976.0
7489,993.4,14978.0
7490,993.4,14980.0
7491,993.4,14982.0
7492,993.4,14984.0
7493,993.4,14986.0
7494,993.4,14988.0
7495,993.4,14990.0
7496,993.4,14992.0
7497,993.4,14994.0
7498,993.4,14996.0
7499,993.4,14998.0
7500,993.4,15000.0
7501,993.4,15002.0
7502,993.4,15004.0
7503,993.4,15006.0
7504,993.4,15008.0
7505,993.4,15010.0
7506,993.4,15012.0
7507,993.4,15014.0
7508,993.4,15016.0
7509,993.4,15018.0
7510,993.4,15020.0
7511,993.4,15022.0
7512,993.4,15024.0
7513,993.4,15026.0
7514,993.4,15028.0
7515,993.4,15030.0
7516,993.4,15032.0
7517,993.4,15034.0
7518,993.4,15036.0
7519,993.4,15038.0
7520,993.4,15040.0
7521,993.4,15042.0
7522,993.4,15044.0
7523,993.5,15046.0
7524,993.6,15048.0
7525,993.6,15050.0
7526,993.6,15052.0
7527,993.6,15054.0
7528,993.6,15056.0
7529,993.6,15058.0
7530,993.6,15060.0
7531,993.6,15062.0
7532,993.6,15064.0
7533,993.6,15066.0
7534,993.6,15068.0
7535,993.6,15070.0
7536,993.6,15072.0
7537,993.6,15074.0
7538,993.6,15076.0
7539,993.6,15078.0
7540,993.6,15080.0
7541,993.6,15082.0
7542,993.7,15084.0
7543,993.7,15086.0
7544,993.7,15088.0
7545,993.7,15090.0
7546,993.7,15092.0
7547,993.7,15094.0
7548,993.7,15096.0
7549,993.7,15098.0
7550,993.7,15100.0
7551,993.7,15102.0
7552,993.7,15104.0
7553,993.7,15106.0
7554,993.7,15108.0
7555,993.7,15110.0
7556,993.7,15112.0
7557,993.7,15114.0
7558,993.7,15116.0
7559,993.7,15118.0
7560,993.7,15120.0
7561,993.7,15122.0
7562,993.7,15124.0
7563,993.7,15126.0
7564,993.7,15128.0
7565,993.7,15130.0
7566,993.7,15132.0
7567,993.7,15134.0
7568,993.7,15136.0
7569,993.7,15138.0
